Id,BasePay
144272,9094.85
144273,9464.92
144274,9463.73
144275,9461.39
144276,8872.34
144277,9334.6
144278,9202.79
144279,9355.2
144280,7574.78
144281,1932.06
144282,6269.2
144283,7057.84
144284,9338.33
144285,9335.4
144286,9327.52
144287,8855.12
144288,6201.13
144289,9320.07
144290,7733.21
144291,9017.17
144292,9279.83
144293,9307.22
144294,9304.93
144295,9397.75
144296,9167.77
144297,7947.34
144298,5808.6
144299,9296.05
144300,7646.56
144301,8926.4
144302,8423.4
144303,9278.5
144304,9362.16
144305,6553.35
144306,8602.62
144307,9276.9
144308,9276
144309,9276
144310,9274.47
144311,9273.69
144312,0
144313,9270.1
144314,6650.56
144315,9266.78
144316,9265.81
144317,9264.4
144318,6185.63
144319,9255.43
144320,9103.51
144321,9097.45
144322,9189.57
144323,9240.2
144324,9236.4
144325,6856.2
144326,8480.46
144327,9226.84
144328,9312.37
144329,6317.7
144330,9310.22
144331,9217.64
144332,9010.12
144333,6443.31
144334,6127.48
144335,9207.76
144336,9299.11
144337,9206.4
144338,0
144339,9192.72
144340,7758.08
144341,1934.05
144342,9165.58
144343,9191.52
144344,9186.12
144345,8569.8
144346,8946.82
144347,6344
144348,9124.8
144349,8864.92
144350,9110.7
144351,5874.7
144352,9120.61
144353,9249.28
144354,8821.19
144355,9038.45
144356,8939.94
144357,8899.17
144358,7861.5
144359,5627.92
144360,8445.74
144361,9142.67
144362,0
144363,0
144364,5701.2
144365,6392.9
144366,6431.99
144367,8996.43
144368,8333.52
144369,9118
144370,6008.12
144371,9117.25
144372,9022.6
144373,0
144374,8819.23
144375,4537
144376,8708.55
144377,8950.92
144378,9091.85
144379,7044.61
144380,9076.38
144381,9084.32
144382,9081.8
144383,9079.59
144384,9073.75
144385,9072.1
144386,9161.78
144387,9058.62
144388,6024.28
144389,6024.11
144390,9139.88
144391,9042.26
144392,6424.95
144393,5459.2
144394,8554.04
144395,5796
144396,9119.12
144397,8766.09
144398,8230.5
144399,8230.5
144400,9015.57
144401,0
144402,8815.52
144403,8995.6
144404,8196.51
144405,8518.88
144406,8943.73
144407,8727.48
144408,6398.4
144409,8720.51
144410,8910.76
144411,8632.97
144412,6203.15
144413,9028.22
144414,7380.72
144415,9024.3
144416,6311.7
144417,8771.54
144418,8893.08
144419,8140.74
144420,8900
144421,0
144422,8897.78
144423,8894.57
144424,8892.31
144425,8890.97
144426,8609.22
144427,7171.2
144428,7173.33
144429,8746.8
144430,8722
144431,8198.43
144432,8951
144433,8857.35
144434,8852.6
144435,7159.77
144436,8846.71
144437,8625
144438,8700.36
144439,6901.7
144440,8671.21
144441,7422.2
144442,8913.4
144443,935.15
144444,8823.63
144445,6648.74
144446,6279.15
144447,8803.49
144448,8801.66
144449,2887.2
144450,8711.51
144451,8471.47
144452,8479.88
144453,8775.75
144454,8770.5
144455,8517.93
144456,8853.42
144457,8014.41
144458,8175.52
144459,8755
144460,8367.96
144461,8613.56
144462,8749.02
144463,6714.59
144464,8711.76
144465,8740.6
144466,5814.87
144467,8713.6
144468,8553.28
144469,8737.45
144470,7451.63
144471,8685.58
144472,8716.18
144473,8715.95
144474,8713.2
144475,8285.15
144476,8710.15
144477,8709.49
144478,8450.44
144479,8700.14
144480,2521
144481,8634.61
144482,8634.6
144483,8780.8
144484,6165.34
144485,0
144486,8766.08
144487,6123.64
144488,6027
144489,8672.54
144490,6374.8
144491,5877.85
144492,6466.5
144493,5643.79
144494,8657.65
144495,8377.4
144496,6912.14
144497,8312.39
144498,8150.23
144499,8620.5
144500,5822.37
144501,8487.09
144502,8631.82
144503,8629.46
144504,6101.54
144505,8603.98
144506,5385.88
144507,8606.15
144508,8605.36
144509,8604.62
144510,8515.57
144511,4842
144512,8597.92
144513,381.69
144514,6777.27
144515,5714.19
144516,8575.6
144517,8575.6
144518,8575.6
144519,8575.6
144520,8571.21
144521,8567.4
144522,8042.49
144523,8563.7
144524,8336.7
144525,8199.83
144526,5665.08
144527,8546.8
144528,8513.43
144529,8285.15
144530,8314.85
144531,6950.91
144532,8285.15
144533,8532.08
144534,8376.8
144535,8518.17
144536,8170.3
144537,8027.72
144538,8599.33
144539,8499.25
144540,8512.98
144541,8285.92
144542,5572
144543,8465.97
144544,8500.97
144545,8500.97
144546,8114.97
144547,8495.95
144548,8495.71
144549,8488.44
144550,8486.17
144551,8160.1
144552,8485.6
144553,6035.4
144554,4390.16
144555,4390.16
144556,8475.58
144557,8472.48
144558,5937.52
144559,4390.16
144560,6553.94
144561,8548.99
144562,8463
144563,8291.52
144564,5423.5
144565,8453.79
144566,8448.28
144567,8447.99
144568,8446.2
144569,8088.75
144570,8508.87
144571,8404.65
144572,4390.16
144573,4390.16
144574,4390.16
144575,8418.46
144576,8417.86
144577,8500.98
144578,8500.98
144579,8500.97
144580,8500.96
144581,8500.95
144582,8412
144583,6086.1
144584,8404.45
144585,8402.34
144586,8485.48
144587,8485.09
144588,8377.77
144589,8391.35
144590,8388.95
144591,5945.25
144592,8469.21
144593,8469.13
144594,8385.01
144595,7314.95
144596,8465.21
144597,8380.7
144598,8380.7
144599,6912.71
144600,8461.69
144601,8461.6
144602,8461.46
144603,8376
144604,8376
144605,8368.49
144606,4390.16
144607,8362.27
144608,5559.25
144609,6865.38
144610,8431.25
144611,8347.76
144612,6026.34
144613,8429.41
144614,725.01
144615,6859.46
144616,8421.57
144617,8337
144618,8332.15
144619,7234.24
144620,5548.39
144621,8324.81
144622,8406.89
144623,8312.75
144624,8306.27
144625,8136.33
144626,8309
144627,8268.24
144628,0
144629,6570.32
144630,8297
144631,8293.93
144632,8283.2
144633,5143.6
144634,6006.6
144635,8290.64
144636,8290.32
144637,7505.03
144638,5214
144639,4238.78
144640,7013.02
144641,7858.11
144642,6577.01
144643,8274.28
144644,8270.5
144645,8109.5
144646,7315.64
144647,6889.5
144648,6112.5
144649,1062.6
144650,6871.8
144651,7301.78
144652,4390.16
144653,6814.87
144654,5433.84
144655,8245.13
144656,4380.69
144657,8204.76
144658,8234.53
144659,8232.23
144660,4238.78
144661,4238.78
144662,4238.78
144663,4238.78
144664,4238.78
144665,4238.78
144666,4238.78
144667,4238.78
144668,4238.78
144669,4238.78
144670,4238.78
144671,4238.78
144672,4238.78
144673,4238.78
144674,4238.78
144675,4238.78
144676,4238.78
144677,4238.78
144678,4238.78
144679,4238.78
144680,4238.78
144681,8226.04
144682,4390.15
144683,8224.67
144684,4238.78
144685,4230.83
144686,4238.78
144687,8209.5
144688,6039.06
144689,8202.9
144690,0
144691,8196.78
144692,7950.86
144693,8191.5
144694,8185.8
144695,8124.92
144696,8077.68
144697,5443.49
144698,8257.89
144699,5306
144700,8102.41
144701,4238.78
144702,4238.78
144703,4238.78
144704,4238.78
144705,4238.78
144706,4238.78
144707,4238.78
144708,4238.78
144709,4238.78
144710,0
144711,8250.06
144712,8165.11
144713,8161.44
144714,6054
144715,8158.8
144716,6839.61
144717,2371.05
144718,8150.45
144719,6626.85
144720,8066.8
144721,8134.5
144722,3178
144723,7685.19
144724,6971.2
144725,8042.43
144726,8127.68
144727,0
144728,8118.61
144729,5373.36
144730,8111.27
144731,8111
144732,6328.35
144733,6147.35
144734,8096.33
144735,6450.01
144736,6848.1
144737,8089.06
144738,8078.14
144739,7878.33
144740,7840.86
144741,8075.07
144742,8063.37
144743,8061.99
144744,8054.48
144745,8037.91
144746,8036.18
144747,8036.18
144748,8032.31
144749,7697.66
144750,7538.26
144751,7902.34
144752,5599.85
144753,7965.5
144754,8021.9
144755,7868.25
144756,7901.8
144757,8004.5
144758,7886.82
144759,8000
144760,7648.73
144761,7998.63
144762,7997.68
144763,7990.41
144764,5311.26
144765,4087.39
144766,4087.39
144767,7900.98
144768,5855.5
144769,7974.33
144770,7973.8
144771,7940.68
144772,0
144773,4810.87
144774,8046.57
144775,6574.35
144776,5509.38
144777,6261.55
144778,5816.98
144779,7948.16
144780,3181.5
144781,8012.59
144782,5844.05
144783,7916.6
144784,7180.2
144785,4087.39
144786,4087.39
144787,7900.7
144788,0
144789,7920.31
144790,3711
144791,7681.99
144792,7901.83
144793,7901.71
144794,5932.77
144795,7895.05
144796,7893.87
144797,7893.45
144798,6324.06
144799,5305.52
144800,7690.8
144801,4087.39
144802,6753.6
144803,6313.99
144804,7860
144805,6142.04
144806,7850.81
144807,7521.36
144808,7846.15
144809,7844.45
144810,7843
144811,7897.1
144812,7836.41
144813,6243.38
144814,7834.05
144815,7833.82
144816,7833.81
144817,0
144818,7825.31
144819,7824.17
144820,6034.39
144821,7822.11
144822,0
144823,7820.29
144824,7751.75
144825,6876.45
144826,5287.5
144827,7806.02
144828,7641.3
144829,7798.7
144830,7797.4
144831,7797.07
144832,6234.9
144833,7792.93
144834,7788.2
144835,7861.05
144836,5766
144837,5791.62
144838,7604.87
144839,7777.66
144840,7776.9
144841,7806.63
144842,7768.46
144843,6234.9
144844,6280.45
144845,7681.26
144846,5428
144847,5146.67
144848,7600
144849,7749.92
144850,6440.67
144851,7157.2
144852,7735.9
144853,7648.93
144854,4889.86
144855,7700
144856,6377.26
144857,7800
144858,7800
144859,6565.95
144860,5144.5
144861,7712.78
144862,7703.81
144863,7693.64
144864,7686.51
144865,4087.39
144866,6796
144867,7668.98
144868,7666.21
144869,7664.88
144870,7538.34
144871,7429.15
144872,7653.81
144873,7652.9
144874,7651.05
144875,7581.81
144876,7642.08
144877,2195.79
144878,7641
144879,4585
144880,7639.95
144881,7639.95
144882,6102.75
144883,6299.9
144884,7639.72
144885,7619.31
144886,5065.63
144887,6943
144888,7626.54
144889,7624.87
144890,3936
144891,6950
144892,7533.17
144893,7496.04
144894,7601.1
144895,7601.1
144896,7511.76
144897,7600
144898,7512.11
144899,7583.53
144900,5367.4
144901,7513.43
144902,7584.86
144903,4612.21
144904,7146.61
144905,7555.77
144906,7378.7
144907,7553.7
144908,7529.14
144909,7552.48
144910,3353
144911,5766.22
144912,7550.2
144913,7549.2
144914,0
144915,7618.93
144916,7373.03
144917,7537.4
144918,0
144919,7534.8
144920,7533.39
144921,6352.5
144922,7222.17
144923,7592.48
144924,7517.16
144925,7094.1
144926,7588.16
144927,7410.29
144928,7512.47
144929,7500.7
144930,5944.35
144931,7436.54
144932,7573.8
144933,7573.62
144934,7491.96
144935,7441.74
144936,7485.32
144937,5563.95
144938,7423.47
144939,7479.13
144940,7470
144941,6796
144942,7540
144943,7419.66
144944,6080.69
144945,5620.69
144946,5169.66
144947,6165.98
144948,7059.14
144949,6834.32
144950,5228
144951,5750.77
144952,7211.95
144953,0
144954,7426
144955,7257.04
144956,7311.2
144957,7231.48
144958,0
144959,7415.6
144960,5154.27
144961,7487.88
144962,7411.14
144963,7406.2
144964,7406.2
144965,6084
144966,7395.14
144967,6725.4
144968,4021.5
144969,4342.2
144970,7391.1
144971,7387.15
144972,7385.86
144973,7385.25
144974,7263.7
144975,7376.69
144976,6090.15
144977,7364.29
144978,6750.83
144979,5241.75
144980,7241.68
144981,7355.4
144982,7354.6
144983,6074.2
144984,5460
144985,7306.78
144986,7314.74
144987,7344.03
144988,5989.65
144989,0
144990,7152.14
144991,7321.55
144992,4793.78
144993,6813.6
144994,5087.76
144995,7221.26
144996,7104.95
144997,7115.5
144998,0
144999,762.24
145000,4463.43
145001,7182.67
145002,7301.73
145003,5482.51
145004,5781.03
145005,6888.63
145006,7194.94
145007,7272.21
145008,0
145009,4830.39
145010,7263.77
145011,7140.95
145012,7195.5
145013,7046.46
145014,6709.75
145015,7229.69
145016,5811.65
145017,7238.29
145018,5096.1
145019,5054
145020,4342.2
145021,5996.82
145022,7207.5
145023,5700.36
145024,7274.93
145025,7087.03
145026,4376.28
145027,7265.74
145028,7176.19
145029,7141.56
145030,6876.84
145031,6203.5
145032,6957.83
145033,7166.75
145034,7237.49
145035,0
145036,6715.8
145037,6507.6
145038,5024.73
145039,7048.96
145040,5395.5
145041,4341.92
145042,6948.5
145043,7044.97
145044,7132.68
145045,7201.56
145046,3616.2
145047,5716.22
145048,7127.25
145049,6619.4
145050,5685.68
145051,7112.8
145052,7112
145053,6912.61
145054,7108.98
145055,7093.69
145056,4991.3
145057,6955.34
145058,5790.3
145059,7090.82
145060,7160
145061,0
145062,7083.64
145063,7082.87
145064,5751.9
145065,6483.23
145066,7114.73
145067,7062.58
145068,6972.91
145069,4314.64
145070,5797
145071,7055.31
145072,7055.01
145073,7048.82
145074,3784.62
145075,5654.52
145076,7040.77
145077,7038.41
145078,0
145079,5104.5
145080,5772.6
145081,7022.4
145082,3555.3
145083,6926.5
145084,7016.4
145085,2486.66
145086,7011.47
145087,6999.25
145088,5788.8
145089,7010
145090,3633.23
145091,6995.73
145092,0
145093,6844.37
145094,6875.33
145095,6980.5
145096,5424.3
145097,6976.15
145098,7042.6
145099,6398.7
145100,6974.06
145101,6408.03
145102,4342.2
145103,2497.98
145104,0
145105,6959.33
145106,6952.5
145107,6953.1
145108,6886.07
145109,5039.4
145110,6950
145111,0
145112,5390.06
145113,6938.4
145114,6935.53
145115,6787.55
145116,0
145117,6476.66
145118,6882.91
145119,5573.17
145120,6915.17
145121,6914.99
145122,3153.51
145123,6354.59
145124,6897.25
145125,6811
145126,6877.19
145127,6863.36
145128,4182.1
145129,6884.59
145130,6360.82
145131,6880.43
145132,6876.83
145133,0
145134,6875.7
145135,6401.18
145136,4587
145137,6727.56
145138,6649.62
145139,6864.07
145140,6582.84
145141,4972.95
145142,5007
145143,0
145144,6837.73
145145,4920.58
145146,6755.89
145147,5391.28
145148,0
145149,6815.74
145150,6814.58
145151,5734.51
145152,5422.31
145153,6806.66
145154,6873.92
145155,6622
145156,6599.9
145157,6599.9
145158,5573.88
145159,4408.36
145160,6799.13
145161,6579
145162,6796.76
145163,6663.62
145164,0
145165,4328
145166,6844.08
145167,6770.35
145168,5229.53
145169,6560.83
145170,6737.16
145171,6155.8
145172,6723.25
145173,4238.78
145174,4238.78
145175,4238.78
145176,6752.54
145177,6751.6
145178,6750.55
145179,6580.51
145180,6546.4
145181,0
145182,6634.52
145183,6743
145184,5094.68
145185,6727.5
145186,6645.92
145187,5238.58
145188,6716.72
145189,6481.03
145190,6667.82
145191,5492.4
145192,6698.08
145193,4584.58
145194,6410.01
145195,6705.7
145196,6702.2
145197,6637.38
145198,6552.06
145199,6664.58
145200,4446.45
145201,6644.59
145202,4643.18
145203,6683.52
145204,6604.78
145205,6672.47
145206,6428.59
145207,1435.47
145208,6670.75
145209,6670.3
145210,6190.46
145211,6668.41
145212,6650.26
145213,6655.6
145214,4405.63
145215,5771.85
145216,4920.05
145217,6485.5
145218,6629
145219,6626.35
145220,6560.13
145221,6492.55
145222,5823.6
145223,6554.06
145224,4158
145225,1193.49
145226,6610.83
145227,4540.74
145228,4857.64
145229,6542.46
145230,5332.95
145231,6601.89
145232,6601.06
145233,6278.23
145234,4574
145235,6586.71
145236,1252.57
145237,6412.84
145238,6575.38
145239,4328
145240,6385.9
145241,6572.88
145242,6633.58
145243,6563.08
145244,5361.51
145245,6559.07
145246,4452.05
145247,6456.49
145248,6545.82
145249,4068.73
145250,0
145251,6530.56
145252,6523.6
145253,6510
145254,6397.21
145255,6121.87
145256,4553.59
145257,6472.67
145258,6161.59
145259,6453.29
145260,5799.7
145261,4084.8
145262,0
145263,6364.9
145264,6390.44
145265,6459.15
145266,4558.4
145267,6447.87
145268,4370.5
145269,4887.82
145270,4964
145271,4545.38
145272,5072.61
145273,6120.45
145274,6259.5
145275,6453.58
145276,6273.88
145277,6436.72
145278,6136.78
145279,6035.5
145280,5834.1
145281,6431.36
145282,5354.25
145283,6431.7
145284,6161.18
145285,6426.27
145286,6421.89
145287,6417.11
145288,4281.21
145289,6406.41
145290,5229.05
145291,6410.11
145292,4734
145293,0
145294,6403.85
145295,6403.06
145296,1834.2
145297,5137.72
145298,5098.65
145299,6391.45
145300,6367.33
145301,4615.55
145302,6001.4
145303,4356
145304,6377.02
145305,6372.95
145306,6372.2
145307,6428.4
145308,5134.5
145309,3898.13
145310,6277.53
145311,5275.2
145312,6194
145313,3830.75
145314,6324.93
145315,6097.85
145316,6380
145317,6012
145318,6307.78
145319,4843.04
145320,6159.55
145321,3682.71
145322,5015.38
145323,6276.49
145324,6206.15
145325,5027.8
145326,6261.21
145327,6258.13
145328,6251.06
145329,6250.52
145330,6052.1
145331,6236.1
145332,6289.72
145333,6214.52
145334,5248.5
145335,3525.23
145336,6089.92
145337,4470.2
145338,6198.02
145339,6163.2
145340,6194.53
145341,6165.13
145342,0
145343,6170.5
145344,3665.06
145345,6180.2
145346,5054
145347,5099.5
145348,5409.32
145349,4803.83
145350,4994
145351,6157.9
145352,6132.53
145353,5923.7
145354,6142.51
145355,6088.47
145356,4936.03
145357,5947.35
145358,6039.29
145359,4945.93
145360,6131.96
145361,6183.25
145362,6127.6
145363,6119.84
145364,5912.84
145365,6120
145366,0
145367,0
145368,6116.45
145369,6113.31
145370,6037.82
145371,6110.82
145372,6068.99
145373,6065.1
145374,6107.47
145375,6103.61
145376,3732.54
145377,4157.58
145378,6091.15
145379,5942.5
145380,6092.45
145381,6054.18
145382,4859.84
145383,5981.97
145384,6075.23
145385,4068.55
145386,6133.87
145387,4027
145388,6052.19
145389,6067.54
145390,5909.7
145391,4983
145392,1216.8
145393,5892.72
145394,4845.86
145395,5006.64
145396,6019.62
145397,6037.37
145398,4407.99
145399,3864
145400,6028.79
145401,3291.46
145402,5863.6
145403,6017.29
145404,6013.99
145405,5880.13
145406,6011.1
145407,6009.8
145408,6004
145409,6061.52
145410,5850.98
145411,5946.16
145412,5976.03
145413,5944.52
145414,5973.34
145415,5949.25
145416,5958.54
145417,4329.48
145418,4216.57
145419,5888.19
145420,5827.21
145421,0
145422,5954.7
145423,4868.44
145424,5800.38
145425,5941.91
145426,5942.5
145427,5530.33
145428,5940.98
145429,5879.21
145430,5937.9
145431,5910.45
145432,5922.42
145433,5979.18
145434,5912.68
145435,5911.49
145436,5906.7
145437,5905.25
145438,4198.84
145439,5880
145440,5883.65
145441,5900.1
145442,5622.81
145443,0
145444,5885.83
145445,5859
145446,3950.1
145447,5453.98
145448,5874.9
145449,5872.74
145450,5838.01
145451,0
145452,5851.56
145453,4946.18
145454,4369.45
145455,5847
145456,5847
145457,4060.43
145458,5685.9
145459,0
145460,5821.58
145461,5444.86
145462,3082.4
145463,5823.15
145464,3881.56
145465,5813.86
145466,5818.15
145467,5778.89
145468,3790
145469,0
145470,5806.37
145471,3386.54
145472,5782.36
145473,5797.31
145474,5605.2
145475,5794.05
145476,5786.75
145477,5616.45
145478,5789.4
145479,4642.34
145480,5472.62
145481,5782.66
145482,5786.11
145483,3974.34
145484,5443.6
145485,3302.56
145486,5747.41
145487,5576.86
145488,4658.94
145489,5735.82
145490,5673.85
145491,5738.35
145492,5451.17
145493,5677.63
145494,5716.39
145495,5575.47
145496,4446.55
145497,5716.4
145498,5291
145499,5707.56
145500,5759.23
145501,5701.24
145502,5623.61
145503,5686.8
145504,4787.1
145505,5681.7
145506,5298.07
145507,5677.69
145508,5675.12
145509,5443.63
145510,0
145511,5695.8
145512,0
145513,2716.2
145514,4219.38
145515,5703.4
145516,4665.21
145517,1630.4
145518,5567.17
145519,3877.67
145520,5551.95
145521,5616.76
145522,5439.34
145523,0
145524,5597.7
145525,3610.49
145526,5601.21
145527,5596.5
145528,3421.96
145529,0
145530,3203.8
145531,5577.38
145532,5582.03
145533,3314.66
145534,5211.26
145535,3421.96
145536,4477.71
145537,4436.04
145538,5449.1
145539,3180.78
145540,5541.84
145541,5538.87
145542,0
145543,4601.76
145544,3898.35
145545,5583.2
145546,5089.06
145547,5578.28
145548,0
145549,0
145550,5518.95
145551,5494.5
145552,5320
145553,595.57
145554,4514
145555,5489.91
145556,5470.16
145557,5486
145558,5274.5
145559,5482.44
145560,4530.14
145561,3090
145562,2942.31
145563,5384.57
145564,2780.1
145565,5340.79
145566,5264.01
145567,5467.81
145568,5465.35
145569,3404
145570,5452.89
145571,5398.99
145572,5434.55
145573,3808.5
145574,5443.6
145575,4226.92
145576,5443.04
145577,4335.28
145578,5181
145579,5400.05
145580,5285.45
145581,5434
145582,5431.02
145583,5430.25
145584,5423.48
145585,5423.13
145586,5421.38
145587,5420.5
145588,5201.89
145589,1489
145590,0
145591,5411
145592,5173.3
145593,3853.79
145594,5382.4
145595,4571.86
145596,4386.12
145597,5359.75
145598,5115.18
145599,5394.81
145600,5011.52
145601,5393.5
145602,5312.4
145603,5390.82
145604,5389.91
145605,4338.6
145606,4460.17
145607,5340.07
145608,4279.96
145609,5232.18
145610,5273.18
145611,5332.53
145612,0
145613,5327.13
145614,5220.34
145615,4298.03
145616,5329.73
145617,5337.65
145618,5336.55
145619,5340.75
145620,0
145621,5189.5
145622,5094.09
145623,5176.13
145624,0
145625,5296.01
145626,4299.72
145627,5328.83
145628,5315.85
145629,3468.6
145630,5315.61
145631,4230.66
145632,5310.53
145633,3948.01
145634,3429.76
145635,5163.31
145636,3705
145637,5185.74
145638,5282.21
145639,5269.77
145640,0
145641,5084.54
145642,3955.2
145643,5245.16
145644,5145.43
145645,5158.27
145646,5131.26
145647,5264
145648,5098.7
145649,5247.25
145650,0
145651,5227.7
145652,5257.5
145653,3164.39
145654,5087.68
145655,5243.83
145656,5250.22
145657,4234.96
145658,5217.35
145659,3889.58
145660,5278.46
145661,4227.1
145662,5165.78
145663,5235.86
145664,5072.38
145665,5076.19
145666,5110.28
145667,5066.46
145668,4158
145669,4158
145670,5193.48
145671,1942.35
145672,5218.2
145673,4016.69
145674,4344.85
145675,5210
145676,5151.66
145677,4771.38
145678,0
145679,5143.91
145680,3626.7
145681,0
145682,5182.29
145683,4143.2
145684,4997.26
145685,5180
145686,4233.87
145687,5041.2
145688,5041.2
145689,5220
145690,5168.02
145691,4307.91
145692,0
145693,5020.9
145694,5158.08
145695,5157
145696,5156.14
145697,5147.8
145698,4625.14
145699,5142
145700,5134.91
145701,5130.81
145702,1971.99
145703,5129.01
145704,5125.14
145705,4413.34
145706,4888.89
145707,3412.81
145708,5109.07
145709,5106
145710,4128.97
145711,1019
145712,5097.74
145713,5000
145714,5047.36
145715,0
145716,5087.32
145717,4989
145718,5085.2
145719,5084.58
145720,5084.58
145721,0
145722,5033.9
145723,5120
145724,3840.2
145725,5122.2
145726,5040.57
145727,5071.14
145728,3985.2
145729,4938.88
145730,4232.04
145731,0
145732,3839.79
145733,5023.59
145734,4888.89
145735,4887.9
145736,4887.9
145737,4887.9
145738,4887.9
145739,4810.42
145740,4904.91
145741,5018.1
145742,4043.57
145743,5008.36
145744,2876.63
145745,0
145746,4915.01
145747,5010.2
145748,4909.36
145749,5002.25
145750,5001.68
145751,0
145752,5000.01
145753,4978.91
145754,4853.17
145755,4556.6
145756,3323.88
145757,4990.4
145758,4835.63
145759,4963.34
145760,0
145761,4976.84
145762,4980.6
145763,4980
145764,4904.16
145765,3511.83
145766,4963.18
145767,4749.28
145768,4973.26
145769,0
145770,4962.84
145771,4961.15
145772,4092.51
145773,4954.04
145774,4954
145775,4951.45
145776,4951.46
145777,0
145778,3815.88
145779,4947.38
145780,3790.5
145781,4034.44
145782,4904.15
145783,4942
145784,4115.6
145785,0
145786,3892.35
145787,0
145788,2873.77
145789,4571.17
145790,4666
145791,4890.36
145792,3869.99
145793,4758.68
145794,4908.63
145795,4800.25
145796,4578.2
145797,0
145798,4907
145799,4796.13
145800,3037.28
145801,0
145802,4851.22
145803,3008.01
145804,4891.85
145805,4879.05
145806,4221.4
145807,4877.53
145808,0
145809,4863.54
145810,4758.23
145811,4859.54
145812,4560
145813,4830.14
145814,4856.31
145815,4853.15
145816,4700.2
145817,0
145818,4679.61
145819,0
145820,0
145821,4127.2
145822,4816
145823,4795.97
145824,4830
145825,2817
145826,3188.16
145827,4502.8
145828,4703.15
145829,4817.3
145830,4707.5
145831,4240.8
145832,4812.91
145833,0
145834,4811.13
145835,0
145836,4810.95
145837,3811.41
145838,0
145839,3941.23
145840,3081.54
145841,4067.25
145842,3217.5
145843,0
145844,0
145845,3197.03
145846,3686.7
145847,4788.27
145848,4070.16
145849,4400.22
145850,0
145851,0
145852,4783.22
145853,0
145854,0
145855,0
145856,3922.19
145857,0
145858,4688.09
145859,0
145860,4765.74
145861,0
145862,3903.86
145863,0
145864,0
145865,4587.69
145866,4751.57
145867,4750.69
145868,0
145869,4582.39
145870,0
145871,3126.69
145872,4740.52
145873,4739.51
145874,4730.28
145875,4058.1
145876,0
145877,0
145878,0
145879,4726.28
145880,4723.37
145881,0
145882,4193.73
145883,2873.34
145884,0
145885,4707.11
145886,4704.15
145887,4699.93
145888,3884.1
145889,4686.9
145890,0
145891,4700
145892,0
145893,0
145894,4692.37
145895,3763.12
145896,0
145897,4432.34
145898,0
145899,3714.95
145900,4681.63
145901,3755.6
145902,4679.28
145903,4678.7
145904,0
145905,3635.44
145906,4674.88
145907,0
145908,0
145909,0
145910,4661.74
145911,4612.32
145912,0
145913,3152
145914,4654
145915,3030.06
145916,4560.44
145917,4134.06
145918,4648.94
145919,4643.21
145920,3214.4
145921,4635.36
145922,0
145923,3136.43
145924,4240.4
145925,0
145926,3737.25
145927,0
145928,3086.05
145929,0
145930,0
145931,3746.55
145932,4595.7
145933,4581.71
145934,4613.43
145935,0
145936,0
145937,0
145938,0
145939,0
145940,0
145941,0
145942,0
145943,0
145944,0
145945,0
145946,4611.3
145947,4524.21
145948,4602
145949,0
145950,0
145951,0
145952,0
145953,0
145954,0
145955,0
145956,0
145957,0
145958,0
145959,0
145960,0
145961,0
145962,3691.74
145963,4591.01
145964,4569.63
145965,0
145966,4492.76
145967,4519.99
145968,4507.16
145969,4578.57
145970,2746.73
145971,4569.65
145972,4569.32
145973,0
145974,4468.88
145975,4560
145976,4548.41
145977,0
145978,4539.75
145979,3714
145980,4333.88
145981,4391.73
145982,4532.2
145983,4298.92
145984,3761.01
145985,4464.65
145986,4501
145987,4520.75
145988,3637.8
145989,4468.55
145990,3607.8
145991,4507.07
145992,4342.55
145993,4391.66
145994,4498.12
145995,3170.74
145996,4468.22
145997,4428.99
145998,3574
145999,4377.18
146000,4469.19
146001,3150.52
146002,4473.3
146003,4471.9
146004,4139.63
146005,3354.9
146006,3090.68
146007,4455.05
146008,4429.97
146009,4273.73
146010,4149.3
146011,4447.2
146012,0
146013,0
146014,0
146015,0
146016,2270.77
146017,3580.61
146018,4429.06
146019,4424
146020,4422.78
146021,4285.18
146022,3548.96
146023,2690.87
146024,4410.32
146025,4331.71
146026,4405.9
146027,4408
146028,4408
146029,4408
146030,4408
146031,4154.41
146032,4405.9
146033,3857.87
146034,4401.36
146035,4372.04
146036,628.49
146037,3415.3
146038,0
146039,0
146040,3105.9
146041,4434.5
146042,1377.75
146043,4354.98
146044,3583
146045,3612.52
146046,4310.59
146047,4297.8
146048,4368
146049,4166.01
146050,3609.08
146051,4340.01
146052,4296
146053,4081.25
146054,4333.42
146055,4341.03
146056,3537.8
146057,4332
146058,4294.45
146059,4015.35
146060,3569.41
146061,3532.26
146062,4319.91
146063,4318.46
146064,4314.8
146065,2619.46
146066,3034.85
146067,4311.58
146068,4289.25
146069,0
146070,4304.69
146071,2925.06
146072,2943.13
146073,4297.8
146074,4297.8
146075,4297.8
146076,4271.08
146077,4294.41
146078,4289.27
146079,4208.43
146080,4279.89
146081,4183
146082,4276.1
146083,4275.4
146084,3504.54
146085,4270.25
146086,4270
146087,3517.79
146088,4265.41
146089,4197.08
146090,4263.36
146091,4259.15
146092,4256.48
146093,3463.5
146094,3479
146095,4246.35
146096,3286.5
146097,4242.7
146098,2996.85
146099,2504
146100,2702.77
146101,4131.45
146102,4275.7
146103,3368.85
146104,4038.8
146105,3820.27
146106,2789.11
146107,4015.2
146108,4152.64
146109,4215.15
146110,4215.15
146111,4214.4
146112,3042
