Date,Open,High,Low,Close,Volume
2014-07-21,15556.84,15567.52,15427.14,15486.1,181193088
2014-07-22,15486.1,15661.51,15486.1,15650.73,184847936
2014-07-23,15650.73,15734.5,15650.73,15725.96,210048272
2014-07-24,15725.96,15748.69,15667.76,15748.69,197201872
2014-07-25,15748.69,15804.03,15681.87,15691.81,206073360
2014-07-28,15691.81,15735.05,15575.58,15616.53,215858432
2014-07-29,15616.53,15742.69,15616.53,15687.02,203434064
2014-07-30,15687.02,15734.37,15611.29,15629.84,193434912
2014-07-31,15629.84,15668.2,15448.31,15495.64,314849376
2014-08-01,15495.64,15496.69,15280.31,15402.7,255549344
2014-08-04,15402.7,15444.77,15307.11,15362.57,206839056
2014-08-05,15362.57,15420.01,15336.57,15351.91,257715504
2014-08-06,15351.91,15351.91,15143.84,15262.72,225724256
2014-08-07,15262.72,15336,15230.11,15240.1,261333024
2014-08-08,15240.1,15273.06,15091.24,15243.38,216025376
2014-08-11,15243.38,15478.3,15243.03,15460.73,170125456
2014-08-12,15460.73,15515.8,15447.8,15465.81,178099680
2014-08-13,15465.81,15536.1,15381.09,15527.48,206019440
2014-08-14,15527.48,15694.7,15497.12,15675.56,198334080
2014-08-15,15675.56,15779.61,15657.99,15667.81,194777440
2014-08-18,15667.81,15805.94,15667.81,15796.37,156098560
2014-08-19,15796.37,15928.68,15796.37,15895.26,184488864
2014-08-20,15895.26,15904.92,15724.71,15748.92,204239040
2014-08-21,15748.92,15838.57,15742.99,15838.57,156444992
2014-08-22,15838.57,15894.89,15808.51,15881.08,150351040
2014-08-26,15881.08,15998,15881.08,15998,194800096
2014-08-27,15998,16075.27,15979.49,16024.64,180355648
2014-08-28,16024.64,16029.83,15891.59,15910.86,216762160
2014-08-29,15910.86,15921.27,15800.99,15885.72,206710192
2014-09-01,15885.72,15957.13,15873.93,15957.13,153735792
2014-09-02,15957.13,15994.58,15891.44,15965.43,214751696
2014-09-03,15965.43,16058.21,15965.43,15991.9,211007120
2014-09-04,15991.9,16004.92,15936.23,15995.79,221704784
2014-09-05,15995.79,16000.55,15911.17,15924.59,215854720
2014-09-08,15924.59,15924.59,15682.6,15768.25,191134976
2014-09-09,15768.25,15828.52,15680.82,15786.87,192374640
2014-09-10,15786.87,15790.26,15660.71,15672.66,186091568
2014-09-11,15672.66,15818.33,15581.08,15621.35,191579792
2014-09-12,15621.35,15736.97,15617.73,15711.85,199242992
2014-09-15,15711.85,15711.85,15614.69,15649.23,178442192
2014-09-16,15649.23,15649.49,15498.97,15593.05,253708048
2014-09-17,15593.05,15681.1,15576.72,15576.72,204559632
2014-09-18,15576.72,15732.02,15573.33,15722.81,218905552
2014-09-19,15722.81,15941.78,15722.81,15859.1,494924064
2014-09-22,15859.1,15859.38,15732.22,15744.61,192331888
2014-09-23,15744.61,15746.67,15496.52,15533.71,222017712
2014-09-24,15533.71,15583.89,15466.89,15537.61,213845120
2014-09-25,15537.61,15596.16,15385.95,15425.91,253876496
2014-09-26,15425.91,15425.91,15276.48,15383.69,183136960
2014-09-29,15383.69,15403.92,15324.81,15390.07,195535440
2014-09-30,15390.07,15455.48,15317.99,15379.72,251302064
2014-10-01,15379.72,15385.41,15187.84,15210.89,241788512
2014-10-02,15210.89,15262.58,15005.19,15005.19,317620000
2014-10-03,15005.19,15235.97,15005.19,15230.16,192825616
2014-10-06,15230.16,15339.75,15230.16,15277.01,208540736
2014-10-07,15277.01,15277.03,15088.15,15099.22,223885104
2014-10-08,15099.22,15100.27,14907.94,14933.52,252251520
2014-10-09,14933.52,15097.54,14794.74,14811.33,282442272
2014-10-10,14811.33,14811.33,14535.14,14641.58,328892608
2014-10-13,14641.58,14648.34,14475.95,14543.98,272886464
2014-10-14,14543.98,14688.52,14443.91,14669.76,235713728
2014-10-15,14669.76,14799.63,14395.02,14426.74,309741152
2014-10-16,14426.74,14592.1,14193.37,14480.09,411314144
2014-10-17,14480.09,14757.62,14479.93,14757.62,281442752
2014-10-20,14757.62,14802.29,14675.48,14755.97,206070432
2014-10-21,14755.97,15024.97,14709.61,15024.97,264800544
2014-10-22,15024.97,15183.09,15024.83,15170.06,249203824
2014-10-23,15170.06,15176.47,14989.18,15135.99,256933344
2014-10-24,15135.99,15152.07,15070.15,15089.55,182721216
2014-10-27,15089.55,15170.75,15009.53,15040.39,224037744
2014-10-28,15040.39,15154.16,15040.06,15123.35,171051760
2014-10-29,15123.35,15281,15123.35,15234.14,204141168
2014-10-30,15234.14,15300.39,15172.81,15298.32,274479680
2014-10-31,15298.32,15533.9,15298.32,15501.37,321786720
2014-11-03,15501.37,15546.8,15438.43,15453.15,209946960
2014-11-04,15453.15,15511.22,15369.48,15394.11,241255216
2014-11-05,15394.11,15526.33,15394.11,15526.33,245264272
2014-11-06,15526.33,15543.05,15452.55,15515.13,249686928
2014-11-07,15515.13,15582.05,15434.77,15464.53,262539952
2014-11-10,15464.53,15596.23,15437.22,15596.23,240294320
2014-11-11,15596.23,15689.88,15596.23,15630.69,245458064
2014-11-12,15630.69,15646.27,15552.88,15604.27,274576160
2014-11-13,15604.27,15684.77,15593,15631.89,294194048
2014-11-14,15631.89,15653.87,15590.25,15644.12,275325568
2014-11-17,15644.12,15659.39,15529.16,15648.63,223077024
2014-11-18,15648.63,15744.42,15648.63,15699.43,219404064
2014-11-19,15699.43,15730.78,15580.61,15601.88,259642528
2014-11-20,15601.88,15605.23,15537.74,15604.52,224672576
2014-11-21,15604.52,15748.43,15584.86,15691.62,250796576
2014-11-24,15691.62,15729.74,15674.05,15710.06,237084016
2014-11-25,15710.06,15843.98,15710.06,15831.55,314759744
2014-11-26,15831.55,15842.44,15771.98,15788.43,342631008
2014-11-27,15788.43,15916.12,15787.46,15889.66,240332928
2014-11-28,15889.66,15895.06,15786.67,15851.76,309034368
2014-12-01,15851.76,15851.76,15693.2,15719.77,275041760
2014-12-02,15719.77,15832.95,15719.77,15832.95,271464608
2014-12-03,15832.95,15857.64,15791.47,15811.55,320275456
2014-12-04,15811.55,15911.37,15811.55,15840.51,271668384
2014-12-05,15840.51,16002.88,15840.51,16002.88,240113168
2014-12-08,16002.88,16005.44,15949.12,15952.47,201161632
2014-12-09,15952.47,15952.47,15714.28,15714.28,249494864
2014-12-10,15714.28,15851.06,15714.01,15737.52,291319968
2014-12-11,15737.52,15742.68,15617.25,15663.52,253483136
2014-12-12,15663.52,15663.52,15377.1,15377.1,255592704
2014-12-15,15377.1,15476.19,15233.9,15233.9,251187648
2014-12-16,15233.9,15426.8,15151.55,15426.8,328935168
2014-12-17,15426.8,15474,15321.65,15443.98,265109664
2014-12-18,15443.98,15739.17,15443.98,15732.71,300433152
2014-12-19,15732.71,15907.92,15732.71,15888.91,667722560
2014-12-22,15888.91,15996.27,15888.91,15991.54,208515760
2014-12-23,15991.54,16094.23,15991.32,16094.23,150325408
2014-12-24,16094.23,16127.69,16059.52,16104.92,44865852
2014-12-29,16104.92,16166.34,16019.81,16050.71,146745312
2014-12-30,16050.71,16051.74,15955.6,15990.31,110145448
2014-12-31,15990.31,16085.44,15969.44,16085.44,56978808
2015-01-02,16085.44,16103.09,15977.7,16051.96,132631088
2015-01-05,16051.96,16141.37,15910.47,15921.68,222765856
2015-01-06,15921.68,15980.24,15778.42,15778.65,263484128
2015-01-07,15778.65,15924.21,15778.65,15851.69,260710128
2015-01-08,15851.69,16086.48,15851.69,16085.54,274194304
2015-01-09,16085.54,16085.96,15961.39,16010.96,240505216
2015-01-12,16010.96,16048.2,15902.04,15943.69,269579776
2015-01-13,15943.69,16109.35,15943.69,16084.97,312679232
2015-01-14,16084.97,16084.97,15817.85,15872.09,306673920
2015-01-15,15872.09,15963.19,15752.2,15915.29,325823520
2015-01-16,15915.29,15931.75,15780.57,15922.51,357066240
2015-01-19,15922.51,16067.19,15922.51,16067.19,226788544
2015-01-20,16067.19,16178.76,16065.29,16126.56,229333568
2015-01-21,16126.56,16253.31,16116.31,16253.31,288456640
2015-01-22,16253.31,16395.16,16250.58,16378.94,308023872
2015-01-23,16378.94,16491.77,16378.79,16458.9,377303840
2015-01-26,16458.9,16480.09,16373.7,16470.52,269880832
2015-01-27,16470.52,16524.87,16340.69,16353.88,432750304
2015-01-28,16353.88,16431.03,16344.86,16425.73,340025760
2015-01-29,16425.73,16425.73,16273.1,16359.02,345344640
2015-01-30,16359.02,16420.6,16304.29,16305.77,506836896
2015-02-02,16305.77,16379.75,16262.15,16355.56,513220448
2015-02-03,16355.56,16578.19,16353.79,16570.3,571184128
2015-02-04,16570.3,16584.37,16486.8,16571.64,426778464
2015-02-05,16571.64,16694.99,16487.25,16694.99,339805472
2015-02-06,16694.99,16723.34,16614.36,16685.63,308977952
2015-02-09,16685.63,16685.83,16488.24,16579.21,277005824
2015-02-10,16579.21,16677.91,16565.23,16658.74,284683936
2015-02-11,16658.74,16671.14,16595.04,16632.6,261083376
2015-02-12,16632.6,16809.42,16608.89,16809.42,348041888
2015-02-13,16809.42,16917.46,16806.84,16847.78,456395904
2015-02-16,16847.78,16869.86,16819.58,16861.24,244393760
2015-02-17,16861.24,16955.36,16834.79,16887.7,337365344
2015-02-18,16887.7,17016.2,16887.7,17002.14,500214304
2015-02-19,17002.14,17049.79,16981.59,17049.79,389684640
2015-02-20,17049.79,17122.55,17016.82,17122.55,310658880
2015-02-23,17122.55,17169.92,17076.44,17167.98,270607200
2015-02-24,17167.98,17207.68,17095.24,17201.91,304633184
2015-02-25,17201.91,17207.71,17141.03,17188.27,303327744
2015-02-26,17188.27,17249.8,17162.29,17249.8,279791776
2015-02-27,17249.8,17277.92,17214.09,17273.82,302270432
2015-03-02,17273.82,17335.01,17239.77,17249.92,326887136
2015-03-03,17249.92,17293.06,17142.94,17146.02,306658848
2015-03-04,17146.02,17159.12,17059.73,17135.65,492557088
2015-03-05,17135.65,17319.71,17135.65,17310.31,310122400
2015-03-06,17310.31,17357.35,17260.61,17272.21,329715008
2015-03-09,17272.21,17272.41,17149.56,17167.07,267749936
2015-03-10,17167.07,17180.58,16922.49,16922.49,336962240
2015-03-11,16922.49,16991.38,16818.5,16948.85,327682720
2015-03-12,16948.85,17068.54,16947.86,17061.13,287013440
2015-03-13,17061.13,17117.45,17060.9,17109.47,454628832
2015-03-16,17109.47,17207.27,17108.23,17200.95,341224448
2015-03-17,17200.95,17248.22,17100.83,17202.91,388596640
2015-03-18,17202.91,17376,17202.72,17363.74,357175936
2015-03-19,17363.74,17476.24,17363.74,17438.15,283397696
2015-03-20,17438.15,17547.18,17420.82,17537.62,639420928
2015-03-23,17537.62,17551.23,17489.45,17551.23,242125280
2015-03-24,17551.23,17655.81,17503.33,17579.24,244858144
2015-03-25,17579.24,17627.34,17498.93,17502.31,266518480
2015-03-26,17502.31,17502.31,17200.37,17260.56,273786464
2015-03-27,17260.56,17322.1,17154.44,17162.64,281907808
2015-03-30,17162.64,17286.07,17161.96,17208.1,235147792
2015-03-31,17208.1,17307.55,17077.27,17090.64,316104256
2015-04-01,17090.64,17201.03,17039.55,17123.41,289046048
2015-04-02,17123.41,17268.83,17123.41,17268.83,225564992
2015-04-07,17268.83,17521.48,17268.62,17521.48,265682528
2015-04-08,17521.48,17627.43,17521.23,17561.47,269268672
2015-04-09,17561.47,17715.54,17561.07,17715.54,257184160
2015-04-10,17715.54,17875.11,17715.54,17875.11,245625776
2015-04-13,17875.11,17886.05,17795.4,17829.83,219181600
2015-04-14,17829.83,17881.21,17808.4,17858.81,223397312
2015-04-15,17858.81,17904.33,17857.09,17873.53,311613088
2015-04-16,17873.53,17899.16,17730.27,17730.27,264662848
2015-04-17,17730.27,17781.47,17560.81,17572.43,257443264
2015-04-20,17572.43,17667.01,17547.83,17603.47,314683936
2015-04-21,17603.47,17760.05,17603.47,17712.55,224862560
2015-04-22,17712.55,17775.36,17588.81,17635.55,231730416
2015-04-23,17635.55,17684.73,17560.89,17684.73,290404064
2015-04-24,17684.73,17763.33,17683.45,17729.36,239614080
2015-04-27,17729.36,17795.55,17646.77,17784.67,216793872
2015-04-28,17784.67,17798.16,17555.96,17659.39,251862640
2015-04-29,17659.39,17687.69,17480.77,17481.19,230586304
2015-04-30,17481.19,17514.85,17351.39,17474.63,310718752
2015-05-01,17474.63,17489.25,17375.27,17468.27,129329992
2015-05-05,17468.27,17629.62,17452.07,17452.07,258865360
2015-05-06,17452.07,17499.54,17379.5,17412.08,251238560
2015-05-07,17412.08,17469.47,17220.51,17447.96,276067872
2015-05-08,17447.96,18161.18,17447.96,17935.93,412277600
2015-05-11,17935.93,17984.77,17853.03,17870.64,240423824
2015-05-12,17870.64,17870.64,17587.96,17689.23,264587312
2015-05-13,17689.23,17887.33,17689.23,17861.53,254187456
2015-05-14,17861.53,17942.61,17764.9,17929.33,218127472
2015-05-15,17929.33,18049.2,17929.33,18020.42,259194128
2015-05-18,18020.42,18074.08,17972.85,18022.21,199161216
2015-05-19,18022.21,18197.48,18021.55,18176.13,255182768
2015-05-20,18176.13,18187.33,18099.18,18135.53,273185024
2015-05-21,18135.53,18155.55,18086.92,18154.55,241804752
2015-05-22,18154.55,18248.04,18153.51,18192.69,211128176
2015-05-26,18192.69,18205.44,18079.2,18098.81,220468912
2015-05-27,18098.81,18252.35,18074.7,18237.47,347037696
2015-05-28,18237.47,18241.59,18176.43,18237,229713600
2015-05-29,18237,18295.12,18120.54,18154.42,288914720
2015-06-01,18154.42,18256.44,18133,18220.2,224254272
2015-06-02,18220.4,18295.46,18137.64,18220.31,226704752
2015-06-03,18220.31,18393.16,18220.15,18263.46,278225600
2015-06-04,18263.46,18263.73,18050.44,18090.42,244178528
2015-06-05,18090.42,18090.42,17903.76,17931.29,211591328
2015-06-08,17931.29,17948.28,17878.43,17878.43,202936896
2015-06-09,17878.43,17927.47,17777.57,17839.79,204428304
2015-06-10,17839.79,18047.14,17825.12,18030.13,274419584
2015-06-11,18030.13,18140.54,18025.04,18089.45,215938080
2015-06-12,18089.45,18089.45,17885.94,17949.09,320516736
2015-06-15,17949.09,17949.82,17722.74,17728.73,191289840
2015-06-16,17728.73,17760.27,17579.09,17736.19,203278928
2015-06-17,17736.19,17820.03,17653.75,17706.17,202004096
2015-06-18,17706.17,17707.34,17531.14,17678.9,223542432
2015-06-19,17678.9,17763.98,17671.47,17704.99,446523264
2015-06-22,17704.99,17906.29,17704.99,17906.29,233364032
2015-06-23,17906.29,18016.48,17905.56,17997.62,272474912
2015-06-24,17997.62,18030.16,17873.16,17924.78,262175856
2015-06-25,17924.78,17983.35,17869.64,17944.88,234339840
2015-06-26,17944.88,17944.88,17800.62,17822.33,200352400
2015-06-29,17822.33,17822.33,17384.07,17534.67,239564400
2015-06-30,17534.67,17625.6,17403.36,17531.5,256458128
2015-07-01,17531.5,17752.49,17531.5,17717.05,259528128
2015-07-02,17717.05,17717.05,17657.23,17686.02,404690432
2015-07-03,17686.02,17686.02,17593.9,17613.46,143613072
2015-07-06,17613.46,17614.01,17432.19,17443.28,182747920
2015-07-07,17443.28,17469.63,17212.93,17212.93,221779792
2015-07-08,17212.93,17277.13,17100.36,17112.86,267840400
2015-07-09,17112.86,17327.73,17112.12,17296,259646160
2015-07-10,17296,17492.97,17296,17486.27,231704752
2015-07-13,17486.27,17708.88,17486.27,17708.88,262724176
2015-07-14,17708.88,17724.45,17562,17642.4,205899872
2015-07-15,17642.4,17656.97,17571.92,17637.08,227063712
2015-07-16,17637.08,17772.94,17637.08,17765.37,203094448
2015-07-17,17765.37,17794.82,17722.47,17755.91,210796816
2015-07-20,17755.91,17856.9,17736.89,17781.42,192014512
2015-07-21,17781.42,17818.5,17738.59,17755.89,199285856
2015-07-22,17755.89,17756.07,17633.49,17645.65,209331040
2015-07-23,17645.65,17714.96,17603.31,17619.1,197182368
2015-07-24,17619.1,17642.45,17490.88,17499.11,218994784
2015-07-27,17499.11,17506.58,17267.56,17267.56,221009344
2015-07-28,17267.56,17413.01,17267.38,17387.89,234936240
2015-07-29,17387.89,17532.19,17387.23,17512.81,272947648
2015-07-30,17512.81,17636.88,17437.38,17521,240602944
2015-07-31,17521,17677.4,17521,17677.4,274175680
2015-08-03,17677.4,17683.83,17590.74,17670.11,207968208
2015-08-04,17670.11,17740.11,17630.31,17734.43,222135264
2015-08-05,17734.43,17775.08,17676.59,17775.08,224907536
2015-08-06,17775.08,17777.6,17702.23,17745.84,215674224
2015-08-07,17745.84,17747.49,17655.83,17655.83,210297712
2015-08-10,17655.83,17760.88,17569.54,17760.88,199463200
2015-08-11,17760.88,17760.99,17660.4,17666.96,217141344
2015-08-12,17666.96,17666.96,17369.84,17438.09,268291968
2015-08-13,17438.09,17622.7,17437.92,17595.47,234599360
2015-08-14,17595.47,17689.57,17595.47,17620.93,188470272
2015-08-17,17620.93,17749.55,17542.44,17608.89,162358800
2015-08-18,17608.89,17639.48,17580.08,17616.94,186130656
2015-08-19,17616.94,17616.94,17398.55,17398.55,213019712
2015-08-20,17398.55,17399.21,17223.03,17239.37,257299168
2015-08-21,17239.37,17239.37,16876.6,16876.6,249871312
2015-08-24,16876.6,16876.6,15963.42,16214.28,343656288
2015-08-25,16214.28,16754.29,16213.56,16721.55,314999520
2015-08-26,16721.55,16811.88,16440.46,16601.31,286914048
2015-08-27,16601.31,16944.17,16601.31,16921.95,263702144
2015-08-28,16921.95,17106.36,16880.83,17106.36,250148112
2015-09-01,17106.36,17106.36,16783.86,16840.36,266793952
2015-09-02,16840.36,16954.17,16794.68,16885.73,255930512
2015-09-03,16885.73,17110.03,16885.73,17087.24,243250704
2015-09-04,17087.24,17087.24,16808.02,16808.02,206441168
2015-09-07,16808.02,16928.54,16804.37,16842.52,179948352
2015-09-08,16842.52,17068.4,16842.52,17000.28,301095232
2015-09-09,17000.28,17244.08,17000.28,17153.28,259663776
2015-09-10,17153.28,17153.28,17006.77,17020.06,229874848
2015-09-11,17020.06,17048.64,16946.99,16968.4,175408032
2015-09-14,16968.4,17072.86,16901.93,16925.69,164735072
2015-09-15,16925.69,16990.94,16819.52,16961.84,213321424
2015-09-16,16961.84,17090.57,16961.84,17061.97,207119536
2015-09-17,17061.97,17101.69,17006.88,17043.45,200551664
2015-09-18,17043.45,17044.68,16885.37,16950.73,399891456
2015-09-21,16950.73,17009.86,16877.15,16893.31,173155632
2015-09-22,16893.31,16901.8,16529.98,16529.98,241075360
2015-09-23,16529.98,16702.84,16480.59,16659.85,219978240
2015-09-24,16659.85,16726.45,16489.56,16514.53,221997504
2015-09-25,16514.53,16831.44,16514.53,16799.87,209193056
2015-09-28,16799.87,16800.77,16614.16,16614.16,186266288
2015-09-29,16614.16,16614.16,16435.66,16442.49,220053648
2015-09-30,16442.49,16683.02,16442.49,16683.02,229758480
2015-10-01,16683.02,16894.21,16683.02,16763.65,227417264
2015-10-02,16763.65,16893.72,16698,16796.08,190783040
2015-10-05,16796.08,17110.28,16796.08,17110.28,207056928
2015-10-06,17110.28,17147.93,17040.61,17132.82,219626544
2015-10-07,17132.82,17205.07,17007.73,17031.22,262275328
2015-10-08,17031.22,17047.94,16932.91,17003.81,262727760
2015-10-09,17003.81,17153.84,17003.81,17085.92,251875536
2015-10-12,17085.92,17088.89,16960.38,16986.95,198096960
2015-10-13,16986.95,17003.77,16869.78,16898.03,198917760
2015-10-14,16898.03,16898.03,16786.21,16811.51,190531968
2015-10-15,16811.51,16949.79,16811.51,16949.5,198601568
2015-10-16,16949.5,17069.24,16881.8,16892.7,209245824
2015-10-19,16892.7,16973.82,16870.97,16917.34,172458384
2015-10-20,16917.34,16999.66,16916.53,16984.03,201617168
2015-10-21,16984.03,17089.08,16929.92,17036.68,228689424
2015-10-22,17036.68,17044.54,16914.26,17044.54,272218720
2015-10-23,17044.54,17258.56,17044.54,17240.7,315611456
2015-10-26,17240.7,17240.7,17171.04,17178.66,218934816
2015-10-27,17178.66,17178.66,17045.17,17045.17,210957984
2015-10-28,17045.17,17150.44,17008.68,17143.95,230012192
2015-10-29,17143.95,17147.6,17070.53,17114.41,241251920
2015-10-30,17114.41,17160.03,17084.87,17117.21,216264832
2015-11-02,17117.21,17178.38,17064.34,17167.4,175648720
2015-11-03,17167.4,17209.89,17159.32,17188.95,200950800
2015-11-04,17188.95,17275.05,17166.34,17182.5,242891248
2015-11-05,17182.5,17203.11,17094.33,17117.13,241736592
2015-11-06,17117.13,17219.17,17099.07,17165.92,226958944
2015-11-09,17165.92,17245.51,17092.94,17112.65,233807376
2015-11-10,17112.65,17186.64,16994.57,17039.82,232189776
2015-11-11,17039.82,17163.49,17039.78,17101.77,297872064
2015-11-12,17101.77,17102.44,16844.39,16869.5,239788624
2015-11-13,16869.5,16869.58,16722.16,16775.63,270648736
2015-11-16,16775.63,16844.38,16679.08,16844.38,199472416
2015-11-17,16844.38,17084.79,16843.08,17084.79,271620928
2015-11-18,17084.79,17094.79,17014.76,17089.09,246435184
2015-11-19,17089.09,17197.54,17088.09,17144.72,235059424
2015-11-20,17144.72,17189.11,17113.55,17189.11,214243968
2015-11-23,17189.11,17190.61,17097.65,17106.91,214519040
2015-11-24,17106.91,17130.05,16857.71,16949.97,269010688
2015-11-25,16949.97,17120.91,16947.94,17111.31,230066448
2015-11-26,17111.31,17216.4,17104.83,17216.4,169254592
2015-11-27,17216.4,17265.1,17150.57,17265.1,205181600
2015-11-30,17265.1,17420.7,17227.99,17420.7,358448160
2015-12-01,17420.7,17532.12,17405.48,17516.76,257928768
2015-12-02,17516.76,17584.68,17516.7,17553.92,263403216
2015-12-03,17553.92,17641.62,17391.87,17391.87,271986080
2015-12-04,17391.87,17392.5,17296.79,17366.94,205513456
2015-12-07,17366.94,17467.75,17352.26,17356.1,219869008
2015-12-08,17356.1,17391.77,17155.64,17191.9,217216336
2015-12-09,17191.9,17247.26,17110.64,17139.85,246437888
2015-12-10,17139.85,17141.08,17051.94,17080.25,216647920
2015-12-11,17080.25,17080.25,16877.29,16877.29,241063152
2015-12-14,16877.29,16955.7,16772.57,16772.57,231357392
2015-12-15,16772.57,17028.63,16772.57,16999.56,246437408
2015-12-16,16999.56,17089.52,16999.56,17075.94,225687488
2015-12-17,17075.94,17273.46,17075.94,17177.28,245839248
2015-12-18,17177.28,17206.1,17085.44,17105.87,376778272
2015-12-21,17105.87,17206.19,17072.68,17076.86,170405664
2015-12-22,17076.86,17187.99,17063.21,17166.18,153625664
2015-12-23,17166.18,17403.67,17166.18,17391.88,185537296
2015-12-24,17391.88,17424.91,17391.88,17415.1,34559076
2015-12-29,17415.1,17569.39,17395.71,17569.39,145696752
2015-12-30,17569.39,17569.39,17469.5,17519.67,124660736
2015-12-31,17519.67,17519.68,17417.97,17429.82,50959024
2016-01-04,17429.82,17431.78,17082.68,17122.15,246483680
2016-01-05,17122.15,17223.04,17101.06,17205.03,238390896
2016-01-06,17205.03,17205.57,16953.64,17058.98,285912640
2016-01-07,17058.98,17058.98,16634.31,16792.22,298918656
2016-01-08,16792.22,16948.75,16732.66,16732.66,245704464
2016-01-11,16732.66,16746.34,16643.66,16658.32,267883232
2016-01-12,16658.32,16806.77,16658.32,16687.91,309341632
2016-01-13,16687.91,16812.65,16673.58,16695.77,365111424
2016-01-14,16695.77,16696.3,16326.9,16413.27,352190432
2016-01-15,16413.27,16472.49,16082.39,16160.6,322717696
2016-01-18,16160.6,16225.28,15952.32,15958.81,270412480
2016-01-19,15958.81,16192.38,15958.81,16114.56,279496256
2016-01-20,16114.56,16114.56,15603.13,15641.01,301472512
2016-01-21,15641.01,15847.03,15635.93,15833.56,316211040
2016-01-22,15833.56,16134.6,15833.56,16127.99,277096800
2016-01-25,16127.99,16198.49,16070.48,16146.98,218786864
2016-01-26,16146.98,16190.94,15945.1,16179.02,257406240
2016-01-27,16182.86,16280.98,16105.38,16280.98,251772576
2016-01-28,16280.98,16347.24,16136.35,16196.55,317629536
2016-01-29,16196.55,16487.72,16196.55,16487.72,314406176
2016-02-01,16487.72,16562.18,16373.22,16489.26,251364304
2016-02-02,16489.26,16491.74,16228.84,16299.68,293123168
2016-02-03,16299.68,16300.98,15896.44,15992.42,300826848
2016-02-04,15992.42,16156.42,15913.27,16086.73,294591424
2016-02-05,16086.73,16251.96,16002.28,16002.28,299643392
2016-02-08,16002.28,16023.8,15471.87,15497.99,314737056
2016-02-09,15497.99,15566.02,15203.9,15316.93,330000032
2016-02-10,15316.93,15644.59,15316.71,15512.54,271230432
2016-02-11,15512.54,15512.54,15142.31,15178.8,303749440
2016-02-12,15178.8,15462.37,15175.6,15431.31,323394528
2016-02-15,15431.31,15764.08,15431.31,15728.1,273268448
2016-02-16,15728.1,15822.98,15648.28,15702.29,269178912
2016-02-17,15702.29,16161.68,15699.01,16156.33,315480512
2016-02-18,16156.33,16242.73,16095.6,16176.75,272115520
2016-02-19,16176.75,16225.31,16069.42,16158.06,215431248
2016-02-22,16158.06,16350.87,16158.06,16288.8,277277120
2016-02-23,16288.8,16336.58,16209.24,16229.2,262747424
2016-02-24,16229.2,16230.05,16061.19,16117.5,325202880
2016-02-25,16117.5,16435.58,16117.5,16399.07,251296240
2016-02-26,16399.07,16604.4,16399.07,16567.04,236231776
2016-02-29,16567.04,16603.08,16445.46,16603.08,342190048
2016-03-01,16603.08,16789.49,16603.08,16789.49,301640864
2016-03-02,16789.49,16880.62,16672.92,16728.97,283116416
2016-03-03,16728.97,16799.18,16672.16,16745.64,275765984
2016-03-04,16745.64,16932.7,16745.64,16931.19,293729920
2016-03-07,16931.19,16983.04,16795.21,16831.43,252563728
2016-03-08,16831.43,16831.81,16639.95,16654.03,252750624
2016-03-09,16654.03,16656.93,16564.52,16591.61,268998816
2016-03-10,16591.61,16712.95,16385.16,16385.16,317168704
2016-03-11,16385.16,16617.84,16385.16,16595.25,239670992
2016-03-14,16595.25,16733.39,16595.06,16693.1,204688832
2016-03-15,16693.1,16698.8,16618.91,16634.76,257198080
2016-03-16,16634.76,16789.93,16634.76,16752.8,292733440
2016-03-17,16752.8,16875.56,16673.11,16849.01,282132160
2016-03-18,16849.01,16948.1,16829.33,16901.32,706081472
2016-03-21,16901.32,16975.69,16833.24,16862.83,274832480
2016-03-22,16862.83,16903.93,16732.06,16903.93,258479968
2016-03-23,16903.93,16955.41,16836.07,16864.64,257738496
2016-03-24,16864.64,16865.31,16670.98,16674.35,230143056
2016-03-29,16674.35,16756.32,16669.73,16756.32,202576320
2016-03-30,16756.32,16994.19,16756.32,16974.95,224731456
2016-03-31,16974.95,16977.71,16885.17,16926.12,226637248
2016-04-01,16926.12,16926.12,16723.84,16843.68,231024688
2016-04-04,16843.68,16908.83,16813.74,16845.64,201373104
2016-04-05,16845.64,16845.64,16689.73,16725.59,210582080
2016-04-06,16725.59,16872.83,16725.59,16866.11,204961088
2016-04-07,16866.11,16920.58,16692.21,16714.23,213631120
2016-04-08,16714.23,16875.93,16702.86,16829.72,207971104
2016-04-11,16829.72,16858.1,16760.7,16778.81,184922496
2016-04-12,16778.81,16795.3,16706.18,16795.3,209424032
2016-04-13,16795.3,17047.96,16794.49,17047.96,244318384
2016-04-14,17047.96,17071.23,16975.92,17001.4,220173808
2016-04-15,17001.4,17038.39,16883.61,16910.82,224359360
2016-04-18,16910.82,16924.85,16776.74,16889.75,198595312
2016-04-19,16889.75,17115.32,16889.03,17044.25,268154016
2016-04-20,17044.25,17046.62,16963.12,17017.98,236329936
2016-04-21,17017.98,17048.13,16925.77,16979.44,240984960
2016-04-22,16979.44,16983.17,16866.36,16871.46,877023680
2016-04-25,16871.46,17000.16,16853.37,16965.68,201679168
2016-04-26,16965.68,17011.08,16922.22,16945.49,220308032
2016-04-27,16945.49,17104.24,16929.94,17083.71,227358576
2016-04-28,17083.71,17083.71,16950.81,17066.45,248152704
2016-04-29,17066.45,17066.9,16801.55,16801.55,314857376
2016-05-03,16801.55,16852.66,16718.19,16730.09,302002528
